text,label
මෙම පටිපාටියේදී මධ්යම සැකසුම් ඒකකය  එවිට ක්රියාකරවීම සුදානම්ව බලා සිටින වෙනත් පොටක් වෙත යොමු වන අතර මෙම මාරුවීම සාමාන්යයෙන් මධ්යම සැකසුම් ඒකක ස්පන්ද චක්රයකදී සිදුවේ,
තවත් බහුපොට ආකාරයක් සමගාමී බහු උපකරණය ලෙස හැඳින්වෙන අතර එහිදි එක් මධ්යම සැකසුම් ඒකකයක් ස්පන්ද චක්රයකදි පොට කිහිපයක උපදෙස් ක්රියාකරවීමට සිදුවේ,
70 දශකයේ සිට මේ දශකයේ  මුල් භාගය වන තෙක් වු දශක කිහිපය තුළ උසස් කාර්ය සාධනයක් යුත් පොදු කාර්යය මධ්යම සැකසුම් ඒකක සැලසුම් කිරීම උදෙසා යොදා ගත් ක්රමයන් කිහිපයකි,
මධ්යම සැකසුම් ඒකක සැලසුම්කරුවන් විසින් ඊළඟට ගනුදෙනු සැකසුම වැනි වාණිජ පරිගණක වෙළඳපොල වලින් අදහස් ලබා ගන්නා ලදී,
මෙවැනි ගනුදෙනු සැකසුමේදී වඩා වැදගත් වන්නේ තනි පොටක හෝ ක්රමලේඛයක කාර්ය සාධනයට වඩා සාධික ප්රමාණය පරිගණනය ලෙස හැඳින්වෙන ක්රම ලේඛ ගණනක සමස්ථ කාර්ය සාධනයයි,
පසුව පැමිණි සකසන පවුල් කිහිපයකම චිපමට්ටමේ බහු සැකසුම් ලක්ෂණ තිබේ,
" නිය මඟක  විස්තරය 
එක්තරා කාලයක නිය මඟ යන්නෙන් අදහස් කරන ලද්දේ මධ්යම සැකසුම් ඒකක  අග්ර වලට සමාන හෝ සර්වසම විද්යුත් සන්නායක සහිත විද්යුත් වශයෙන් සමාන්තර පද්ධතියකි",
නියමඟවල් ගැන සලකන විට දත්ත පදවලට සමාන්තරව බහු තන්තුවල හෝ ගෙන යන සමාන්තර නියමඟක හෝ දත්ත ශ්රේණියක බිටු ආකාරයෙන් ගෙන යන ශ්රේණිගත නියමඟක් විය හැකිය,
නියමඟ අතර ද්විත්ව පොම්ප කිරීම මෙයට ඇති එක් අර්ධ විසඳුමකි,
බොහෝ පරිගණකවල අභ්යන්තර හා බාහිර නියමඟ යන දෙවර්ගයම ඇත,
අභ්යන්තර නියමඟ මඟින් පරිගණකයේ සියලුම අභ්යන්තර කොටස් මව් පුවරුවට සම්බන්ධ කෙරේ,
වෙනත් පරිගණක වල ඇති හෝ බාහිර උපකරණ සම්බන්ධ කිරීමට නොව පෙදෙසි උපකරණ සම්බන්ධ කිරීමට ඇති නිසා මෙම වර්ගයේ පෙදෙසි අනුමත පෙදෙසි ලෙස ද හැඳින්වේ,
එසේම බාහිර පර්යන්ත සම්බන්ධ කිරීමට බාහිර නියමඟ යොදා ගනි,
මෙය මුලින් නිෂ්පාදනය වන්නට ඇත්තේ ඉන්දුනිසියාවේ විය හැකිය,
මේවා වාදනය කිරීමට විවිධ දිග ප්රමාණ වලින් යුත් දැව කූරු පාවිච්චි කරන අතර ඒවායේ අගට ප්ලාස්ටික් රබර් හෝ දැවයෙන් තැනූ මිටි සවිකර තිබේ,
එක් එක් කූරකට ආවේනික විශේෂ වූ හඬක් ඇත,
" බාහිර සබැඳි 
ඩිස්කවරි  සර්කම්ස්ටන්සර්ස් නම්බර්ඩ් මයිනර් ප්ලැනට්ස්",
දේශපාලන ආර්ථිකය මූලිකව ම අධ්යයනය කරන්නේ නිෂ්පාදනය ගනුදෙනු හා ඒවා නීතිය සිරිත් ආණ්ඩුව සමග පවත්වන සම්බන්ධතාව යයි,
මෙය බිහි වූයේ සදාචාරාත්මක දර්ශනය  යන විෂය තුළ වන අතර 18 වන සියවසේ රාජ්යයන්හි ආර්ථිකය අධ්යයනය කිරීම යන විෂය ලෙස වර්ධනය විය,
ඉඩම් වනාහී සියලූ ධනයේ මූලාශ්රය ලෙස සැලකෙන පිසියෝක්රැට් න්යායට පටහැණිව යමින් සමහර දේශපාලන න්යායවාදිහු ශ්රමයේ වටිනාකම පිළිබඳ න්යාය ඉදිරිපත් කළහ,
එනම් වටිනා තරම් නියම මූලාශ්රය වන්නේ ශ්රමය යන්නයි,
තාක්ෂණයේ වර්ධනය වේගවත් වීමට ආර්ථික හා සාමාජීය සම්බන්ධතා කෙරෙහි ඉතා වැදගත් වන බව බොහෝ න්යායවාදීහු ද පෙන්වා දී තිබේ,
